id,prompt,step,cfg,sampler,width,height,token_count,timestamp
4683,"movie still of a transcendental astronaut being, cinematic composition, cinematic light, anamorphic lens ",20,7.0,8,896,512,19,0
894,"an ornate yellow planet amassed with water, with neighboring interstellar satellites, digital art, trending on artstation, atmospheric perspective!!!!!, golden ratio!!!!!, centered!!!!!, cgsociety contest winner ",20,7.0,8,512,512,53,0
15747,"a photorealistic painting of an iceberg shaped like a pyramid, half-half underwater photo, 8K, digital art, detailed intricate elegant, octane render",20,7.0,8,512,512,33,0
59102,"huge armless rat, 3d render",20,7.0,8,512,512,7,0
6773,"a grass land and ruins and small fixed bustling village and tan pathways, 4 k, 8 k, photorealistic landscape, landscape imagery, 4 k luminous lighting, volumetric lighting, ",20,7.0,8,768,512,38,0
398,close up of a robot holding an umbrella in a raining night in new york city neon lights moody 2 0 0 mm shot dark retrowave ,20,7.0,8,512,512,27,0
15243,"a photo of a delicious scrumptious waffle in the shape of a skull with syrup, food photography",20,7.0,8,512,512,22,0
20139,"highly realistic, symmetrical image, coherent image, high customization, 2. Sigara aşırmak, Phil Photos La dernière cigarette, Фото Девушка курит, Ragazza splendida con la sigaretta Fotografia Stoc, Smoking woman, Ελληνίδες καπνίστριες: Ο καρκίνος του πνεύμονα",50,14.0,8,512,512,105,0
14312,"breathtaking detailed painting of clown girl , with anxious, piercing eyes, Atari game cover art by Hsiao-Ron Cheng, James jean, Miho Hirano, Hayao Miyazaki, extremely moody lighting, hyperrealistic, octane render, RPG portrait, ambient light, dynamic lighting",20,7.0,8,512,512,60,0
41016,"black and white vogue closeup portrait by herb ritts of a beautiful female model, thai, high contrast ",20,7.0,8,512,512,22,0
36760,"a old paper with an ancient medieval thinking man disperse ultra - detailed writing and draws, blue ballpoint pen, annotations and scratches, 1 2 0 0 dpi, 8 k ",20,14.0,8,512,512,37,0
20651,"Concept art of random World War 2 cinematic scenes in winter, german and soviet soldiers, german and soviet tanks firing, some tanks destroyed, fire and grey smoke, boixcar style, matte painting, vaporwave vaporwave vaporwave watercolor cover art with warm and vibrant colors, volumetric light, art by Julian Totino Tedesco and Alex Ross, award-winning masterpiece with incredible and beautiful details digital art, trending on artstation, smooth, HD, 4K",20,7.0,8,704,896,97,0
42075,"mickey mouse giving electroshock therapy to a child, by frank frazetta, simon bisley, brom ",20,7.0,8,512,512,23,0
40182,"bibimbap restaurant, cute illustration, by hiroshi nagai, isometric view ",20,7.0,8,512,512,17,0
34248,"breath taking macro photo of flowering crimson red gentian flowers with canary yellow interiors, covered in early morning dew. backlit by the morning sun. bokeh. ",20,7.0,8,512,512,33,0
9114,"thom yorke singer songwriter in a spacesuit filling up with water, black background, glass reflecting light reflections, waterline in visor, ultrafine detail, hyper realistic face, beautiful blue eyes, black spherical pupils, eyes reflecting into eyes reflecting into infinity, eyes reflecting into eyes reflecting into infinity ",17,3.8,2,512,512,59,0
58788,"Lemon Demon, a yellow lemon with black eyes, sharp teeth and red demon horns",20,7.0,8,512,512,16,0
20977,"gorgeous actress wearing a tanktop, with light blonde shoulder-length hair, in the style of Ilya Kuvshinov and mark arian",50,7.0,8,512,512,29,0
30722,"the goddess of the moon, hyper detailed, hyper realism, hyper surrealism, rendered in octane, 8 k, rpg concept art, jrpg character, alejandro jodorowsky ",20,7.0,8,512,576,37,0
6156,"somerton man, 1 9 4 8 photo ",20,7.0,8,512,512,9,0
42083,playstation 4 catching fire ,20,7.0,8,512,512,4,0
53160,"peasant girl with long hair yarn knitting, cottage core, cinematic focus, polaroid photo bleached vintage pastel colors high - key lighting, soft lights, foggy, by steve hanks, by lisa yuskavage, by serov valentin, by tarkovsky, 8 k render, detailed, oil on canvas ",29,8.0,8,832,640,65,0
1596,"photographic portrait of a stunningly beautiful renaissance beyonce with celtic tribal makeup in soft dreamy light at sunset, contemporary fashion shoot, by edward robert hughes, annie leibovitz and steve mccurry, david lazar, jimmy nelsson, breathtaking, 8 k resolution, extremely detailed, beautiful, establishing shot, artistic, hyperrealistic, beautiful face, octane render ",50,7.0,8,512,704,77,0
33491,"identikit picture of a criminal in the newspaper, low detail, low face b & w ",20,10.0,8,512,512,20,0
50187,"photo of a gaming computer with a futuristic city inside, 8 k, 8 5 mm f 1. 8 ",20,7.0,8,512,704,21,0
58022,"an alien fruit, photorealistic, 8 k, food photography, trending on artstation ",20,7.0,8,512,512,19,0
21414,The Augsburg Book of Miracles,20,7.0,8,512,512,5,0
22245,"the Portal Gun from portal in the 1950's, award winning, hdr, octane renderer,",20,7.0,8,512,512,22,0
3942,cyberpunk art by josan gonzalez and zdzislaw beksinski. ,35,7.0,8,512,640,18,0
29416,"hyperrealistic up close eye painted in thick impasto style, hd iris texture trending on ArtStation",20,7.0,8,512,512,22,0
28378,"an very old wizard is is a cyborg, half his face is technology, cyberpunk, exobiology, hyper realistic, hyper detailed, realistic picture, epic game, high angle shot, Long shot, 4k post-processing highly detailed, , 35mm, Kodachrome film, photograph",50,13.0,6,512,512,61,0
39628,"atompunk denis coderre | | fine detail!! anime!! realistic shaded lighting!! dark scifi award winning illustration portrait of radio host, montreal canada, by ilya kuvshinov katsuhiro otomo, ghost - in - the - shell, magali villeneuve, artgerm, jeremy lipkin and michael garmash and rob rey ",20,11.5,8,512,768,75,0
17533,"detailed image of Enrico Fermi by Ayami Kojima, Amano, Karol Bak, Greg Hildebrandt, and Mark Brooks, rich deep nuclear reactor colors. Beksinski painting, part by Adrian Ghenie and Gerhard Richter. art by Takato Yamamoto. masterpiece . intricate artwork by Tooth Wu and wlop and beeple, greg rutkowski, very coherent symmetrical artwork, cinematic, hyper realism, high detail, octane render, unreal engine, 8k, Vibrant colors, Smooth gradients, High contrast, depth of field. by Katsuhiro Otomo, full body character drawing, inspired by Evangeleon, clean ink detailed line drawing, intricate detail, extremely detailed. painting by Arthur Rackham, Eugene de Blaas, Frederic Leighton",50,20.0,8,512,704,160,0
28821,anime portrait of Kawaii Wolverine,20,7.0,8,512,512,7,0
18622,photorealistic 50mm of evil Donald Trump,20,7.0,8,512,512,9,0
991,"an hd impressionist portrait painting of a woman in an owl costume mask retrofitted with a gas mask. she is wearing a jacket, and is brandishing a weapon in a threatening manner. ",35,7.0,8,512,512,39,0
54593,"formal portrait of morgan freeman as don quixote, digital art by eugene de blaas, ross tran, and nasreddine dinet, vibrant color scheme, intricately detailed, in the style of romanticism, cinematic, artstation, greg rutkowski ",20,7.0,8,512,704,54,0
6082,"young man with long brown hair riding a dinosaur, ultra realistic, lens flare, atmosphere, glow, detailed, intricate, full of colour, cinematic lighting, trending on artstation, 4 k, hyperrealistic, focused, extreme details, unreal engine 5, cinematic, masterpiece ",20,7.0,8,576,768,57,0
10362,artwork by pablo carpio ,20,7.0,8,512,512,5,0
43533,"liminal polaroid of central park at night, art by tim hildebrandt, deep depth of field. highly detailed, hyper realism, hd, 4 k ",50,7.0,8,512,512,33,0
13513,"A big strong man walking away. Full body, professional photography.",20,7.0,8,512,768,13,0
21579,"michael keaton uploading 'batgirl' to a torrent website, epic painting by james gurney",20,7.0,8,512,512,20,0
23007,"Portrait of Yvonne Strahovski wearing epic bionic cyborg implants of different vibrant colors, detailed intricate ornate cables connected to head, portrait front face reference, by Dan Mumford and Naoto Hattori, extremely beautiful and proportionate, masterpiece, intricate, highly detailed, digital painting, Matrix Theme, artstation, concept art, crepuscular rays, smooth, sharp focus, illustration, background made from fractals of vibrant universe stars, cyberpunk colors, volumetric lighting, art by artgerm and james jean and Nick Sullo",20,10.0,8,768,512,113,0
30676,"a portrait of a male tiefling scholar by krenz cushart, ruan jia, karol bak, beautiful background, delicate, digital illustration, very - detailed, deviantart, artstation ",20,11.0,8,512,704,44,0
48504,"what stable diffusion looks like, ( ( digital art, oil painting, cold blue tones, fantasy, 8 k, trending on artstation, detailed ) ) ",50,13.0,8,512,704,32,0
6728,"closeup portrait of a young vivian leigh, dramatic lighting, city background, night, moon, chiaroscuro, complementary contrast, high detail, painted by greg rutkowski, painted by igor kieryluk, painted by bobby chiu, trending on artstation ",20,7.0,8,512,512,56,0
2174,scene from the 1 9 4 1 science fiction film the day the earth stood still ,20,7.0,8,704,512,16,0
2232,huge mysterious ufo ignoring the laws of physics over a natural scene. detailed otherwordly material. entries in the 2 0 2 0 sony world photography awards. ,20,7.0,8,512,512,31,0
38872,"madden 2 2 gameplay, playstation 5, gameplay footage, player face closeup, offensive lineman ",20,8.0,8,512,512,18,0
55800,"a magical world with creatures that are part horse, part other animals. ",20,7.0,8,512,512,14,0
42452,optical illusion imperceptive irregular polygon owl ,20,7.0,8,1024,576,9,0
10901,"“ benedict cumberbatch retro minimalist portrait by jean giraud, moebius starwatcher comic, 8 k ” ",20,7.0,8,512,512,26,0
31418,"a photograph of a futuristic street scene, brutalist style, straight edges, finely detailed oil painting, impasto brush strokes, soft light, 8 k, dramatic composition, dramatic lighting, sharp focus, octane render, masterpiece, by adrian ghenie and jenny saville and zhang jingna ",20,12.0,8,896,512,60,0
